year of prodaction,Vehicle Age,MAKE,MODEL,VEHICLE CLASS,ENGINE SIZE,CYLINDERS,TRANSMISSION,FUEL,FUEL CONSUMPTION,HWY (L/100 km),COMB (L/100 km),COMB (mpg),EMISSIONS
2020,2,Jeep,Wrangler 4X4,SUV: Small,3.6,6,A8,X,12.8,10.4,11.8,24,274
2020,2,Jeep,Wrangler 4X4 eTorque,SUV: Small,3.6,6,A8,X,12,9.8,11,26,259
2020,2,Jeep,Wrangler 4X4,SUV: Small,3.6,6,M6,X,13.7,9.6,11.8,24,277
2020,2,Jeep,Wrangler Unlimited 4X4,SUV: Small,2,4,A8,X,11.5,10.9,11.2,25,263
2020,2,Jeep,Wrangler Unlimited 4X4 eTorque,SUV: Small,2,4,A8,X,11.3,10.5,10.9,26,257
2020,2,Jeep,Wrangler Unlimited 4X4 EcoDiesel,SUV: Small,3,6,A8,D,10.6,8.1,9.5,30,255
2020,2,Jeep,Wrangler Unlimited 4X4,SUV: Small,3.6,6,A8,X,12.9,10.7,11.9,24,280
2020,2,Jeep,Wrangler Unlimited 4X4 eTorque,SUV: Small,3.6,6,A8,X,12.6,10.7,11.8,24,276
2020,2,Jeep,Wrangler Unlimited 4X4,SUV: Small,3.6,6,M6,X,13.8,10.1,12.2,23,285
2020,2,Kia,Forte,Mid-size,1.6,4,AM7,X,8.7,6.6,7.8,36,184
2020,2,Kia,Forte,Mid-size,2,4,AV,X,7.9,5.9,7,40,165
2020,2,Kia,Forte,Mid-size,2,4,M6,X,8.6,6.4,7.6,37,180
2020,2,Kia,Forte 5,Full-size,1.6,4,AM7,X,8.9,6.9,8,35,190
2020,2,Kia,Forte 5,Full-size,2,4,AV,X,8,6,7.1,40,169
2020,2,Kia,Niro,Station wagon: Small,1.6,4,AM6,X,4.6,5.1,4.8,59,114
2020,2,Kia,Niro FE,Station wagon: Small,1.6,4,AM6,X,4.5,4.8,4.7,60,110
2020,2,Kia,Niro Touring,Station wagon: Small,1.6,4,AM6,X,5.1,5.8,5.4,52,129
2020,2,Kia,Optima,Full-size,2.4,4,AS6,X,9.5,7.1,8.4,34,199
2020,2,Kia,Optima Hybrid,Mid-size,2,4,AM6,X,5.9,5.2,5.6,50,132
2020,2,Kia,Rio,Compact,1.6,4,AV,X,7.2,5.9,6.6,43,151
2020,2,Kia,Rio,Compact,1.6,4,M6,X,7.7,6.1,7,40,166
2020,2,Kia,Sedona,Minivan,3.3,6,AS8,X,12.7,9.9,11.5,25,271
2020,2,Kia,Sorento AWD,SUV: Small,2.4,4,AS6,X,11.2,9,10.2,28,242
2020,2,Kia,Sorento AWD,SUV: Small,3.3,6,AS8,X,12.3,9.5,11.1,25,261
2020,2,Kia,Soul,Station wagon: Small,2,4,AV,X,8.6,7.1,7.9,36,188
2020,2,Kia,Soul,Station wagon: Small,2,4,M6,X,9.6,7.6,8.7,32,206
2020,2,Kia,Sportage,SUV: Small,2.4,4,AS6,X,10.1,7.6,9,31,214
2020,2,Kia,Sportage AWD,SUV: Small,2,4,AS6,X,12.1,9.6,11,26,261
2020,2,Kia,Sportage AWD,SUV: Small,2.4,4,AS6,X,10.8,9.1,10,28,239
2020,2,Kia,Stinger AWD,Mid-size,3.3,6,AS8,Z,13.6,9.6,11.8,24,279
2020,2,Kia,Telluride AWD,SUV: Small,3.8,6,AS8,X,12.5,9.6,11.2,25,264
2020,2,Lamborghini,Aventador Coupe,Two-seater,6.5,12,AM7,Z,26.2,15.5,21.4,13,485
2020,2,Lamborghini,Aventador Roadster,Two-seater,6.5,12,AM7,Z,26.6,15.8,21.7,13,493
2020,2,Lamborghini,Aventador Sian Coupe,Two-seater,6.5,12,AM7,Z,28.1,16.6,22.9,12,535
2020,2,Lamborghini,Aventador Sian Roadster,Two-seater,6.5,12,AM7,Z,28.1,16.6,22.9,12,535
2020,2,Lamborghini,Huracan Coupe,Two-seater,5.2,10,AM7,Z,18,12.9,15.7,18,370
2020,2,Lamborghini,Huracan Coupe AWD,Two-seater,5.2,10,AM7,Z,18,12.9,15.7,18,370
2020,2,Lamborghini,Huracan Spyder,Two-seater,5.2,10,AM7,Z,18,12.9,15.7,18,370
2020,2,Lamborghini,Huracan Spyder AWD,Two-seater,5.2,10,AM7,Z,18,12.9,15.7,18,370
2020,2,Lamborghini,Urus,SUV: Standard,4,8,AS8,Z,19.2,14.1,16.9,17,384
2020,2,Land Rover,Discovery,SUV: Standard,3,6,AS8,Z,14.8,11.4,13.3,21,311
2020,2,Land Rover,Discovery Td6 Diesel,SUV: Standard,3,6,AS8,D,11.3,9.2,10.4,27,279
2020,2,Land Rover,Discovery Sport P250,SUV: Small,2,4,AS9,Z,12.6,9.7,11.3,25,266
2020,2,Land Rover,Discovery Sport P290,SUV: Small,2,4,AS9,Z,12.3,9.8,11.1,25,262
2020,2,Land Rover,Range Rover 3.0,SUV: Standard,3,6,AS8,Z,12.2,9.4,11,26,258
2020,2,Land Rover,Range Rover Td6 Diesel,SUV: Standard,3,6,AS8,D,10.7,8.3,9.6,29,256
2020,2,Land Rover,Range Rover 5.0 Supercharged,SUV: Standard,5,8,AS8,Z,14.4,11.2,12.9,22,305
2020,2,Land Rover,Range Rover 5.0 Supercharged LWB,SUV: Standard,5,8,AS8,Z,14.4,11.3,13,22,305
2020,2,Land Rover,Range Rover SVAutobiography Dynamic,SUV: Standard,5,8,AS8,Z,17.1,12.6,15.1,19,354
2020,2,Land Rover,Range Rover SVAutobiography LWB,SUV: Standard,5,8,AS8,Z,17.9,12.7,15.5,18,365
2020,2,Land Rover,Range Rover Sport 3.0,SUV: Standard,3,6,AS8,Z,12.6,9.6,11.3,25,264
2020,2,Land Rover,Range Rover Sport Td6 Diesel,SUV: Standard,3,6,AS8,D,10.7,8.3,9.6,29,256
2020,2,Land Rover,Range Rover Sport Supercharged,SUV: Standard,5,8,AS8,Z,14.1,10.7,12.6,22,294
2020,2,Land Rover,Range Rover Sport SVR,SUV: Standard,5,8,AS8,Z,16.2,12,14.3,20,336
2020,2,Land Rover,Range Rover Evoque P250,SUV: Small,2,4,AS9,Z,11.8,8.7,10.4,27,245
2020,2,Land Rover,Range Rover Evoque P300,SUV: Small,2,4,AS9,Z,11.4,8.9,10.3,27,242
2020,2,Land Rover,Range Rover Velar P250,SUV: Small,2,4,AS8,Z,11.2,8.9,10.2,28,238
2020,2,Land Rover,Range Rover Velar P300,SUV: Small,2,4,AS8,Z,11.7,9.2,10.6,27,248
2020,2,Land Rover,Range Rover Velar P340,SUV: Small,3,6,AS8,Z,13,10,11.6,24,273
2020,2,Land Rover,Range Rover Velar P380,SUV: Small,3,6,AS8,Z,13,10,11.6,24,273
2020,2,Land Rover,Range Rover Velar SVAutobiography Dynamic,SUV: Small,5,8,AS8,Z,15.2,11.5,13.5,21,318
2020,2,Lexus,ES 300h,Mid-size,2.5,4,AS6,X,5.5,5.2,5.3,53,124
2020,2,Lexus,ES 350,Mid-size,3.5,6,AS8,X,10.7,7.2,9.1,31,213
2020,2,Lexus,ES 350 F SPORT,Mid-size,3.5,6,AS8,X,10.9,7.5,9.4,30,219
2020,2,Lexus,GS 350 AWD,Mid-size,3.5,6,AS6,Z,12.3,9.1,10.9,26,254
2020,2,Lexus,GS F,Compact,5,8,AS8,Z,14.9,9.7,12.5,23,293
2020,2,Lexus,GX 460,SUV: Standard,4.6,8,AS6,Z,16.2,12.3,14.5,19,337
2020,2,Lexus,IS 300,Compact,2,4,AS8,Z,11,7.6,9.5,30,220
2020,2,Lexus,IS 300 AWD,Compact,3.5,6,AS6,Z,12.3,9.1,10.9,26,254
2020,2,Lexus,IS 350 AWD,Compact,3.5,6,AS6,Z,12.3,9.1,10.9,26,254
2020,2,Lexus,LC 500,Subcompact,5,8,AS10,Z,15.1,9.5,12.6,22,294
2020,2,Lexus,LC 500h,Subcompact,3.5,6,AV10,Z,9,7.1,8.1,35,189
2020,2,Lexus,LS 500 AWD,Mid-size,3.4,6,AS10,Z,13.2,8.7,11.1,25,262
2020,2,Lexus,LS 500h AWD,Mid-size,3.5,6,AV10,Z,10.3,7.7,9.1,31,214
2020,2,Lexus,LX 570,SUV: Standard,5.7,8,AS8,Z,19.2,14.3,16.9,17,395
2020,2,Lexus,NX 300 AWD,SUV: Small,2,4,AS6,Z,10.7,8.5,9.7,29,226
2020,2,Lexus,NX 300 AWD F SPORT,SUV: Small,2,4,AS6,Z,10.8,8.9,9.9,29,232
2020,2,Lexus,NX 300h AWD,SUV: Small,2.5,4,AV6,X,7.2,7.9,7.5,38,176
2020,2,Lexus,RC 300 AWD,Subcompact,3.5,6,AS6,Z,13.1,9.8,11.2,25,262
2020,2,Lexus,RC 350 AWD,Subcompact,3.5,6,AS6,Z,13.1,9.8,11.2,25,262
2020,2,Lexus,RC F,Subcompact,5,8,AS8,Z,14.4,9.6,12.2,23,285
2020,2,Lexus,RX 350 AWD,SUV: Small,3.5,6,AS8,X,12.2,9,10.8,26,252
2020,2,Lexus,RX 350 L AWD,SUV: Small,3.5,6,AS8,X,13.1,9.4,11.1,25,268
2020,2,Lexus,RX 450h AWD,SUV: Standard,3.5,6,AV6,Z,7.5,8.4,7.9,36,185
2020,2,Lexus,RX 450h L AWD,SUV: Standard,3.5,6,AV6,Z,8.1,8.4,8.1,35,190
2020,2,Lexus,UX 200,Mid-size,2,4,AS10,X,8,6.3,7.2,39,168
2020,2,Lexus,UX 250h AWD,Compact,2,4,AV6,X,5.7,6.2,6,47,140
2020,2,Lincoln,Aviator,SUV: Standard,3,6,AS10,X,13.7,9.7,11.9,24,280
2020,2,Lincoln,Continental AWD,Full-size,2.7,6,AS6,X,14,9.5,12,24,281
2020,2,Lincoln,Continental AWD,Full-size,3,6,AS6,X,14.5,9.8,12.3,23,289
2020,2,Lincoln,Continental AWD,Full-size,3.7,6,AS6,X,14.3,9.7,12.2,23,287
2020,2,Lincoln,Corsair AWD,SUV: Small,2,4,AS8,X,11.1,8.1,9.8,29,229
2020,2,Lincoln,Corsair AWD,SUV: Small,2.3,4,AS8,X,11.1,8.2,9.8,29,230
2020,2,Lincoln,MKZ AWD,Mid-size,2,4,AS6,X,12.1,8.4,10.4,27,245
2020,2,Lincoln,MKZ Hybrid,Mid-size,2,4,AV,X,5.5,5.7,5.6,50,131
2020,2,Lincoln,Nautilus AWD,SUV: Small,2,4,AS8,X,12,9.6,10.7,26,250
2020,2,Lincoln,Nautilus AWD,SUV: Small,2.7,6,AS8,X,12.5,9.2,11,26,258
2020,2,Lincoln,Navigator 4X4,SUV: Standard,3.5,6,AS10,X,15,11.5,13.4,21,315
2020,2,Maserati,Ghibli,Mid-size,3,6,AS8,Z,14.1,9.8,12.2,23,286
2020,2,Maserati,Ghibli S,Mid-size,3,6,AS8,Z,14.1,9.8,12.2,23,286
2020,2,Maserati,Ghibli S Q4,Mid-size,3,6,AS8,Z,14.7,9.9,12.6,22,295
2020,2,Maserati,Levante,SUV: Standard,3,6,AS8,Z,15.9,11.1,13.7,21,324
2020,2,Maserati,Levante S,SUV: Standard,3,6,AS8,Z,15.9,11.1,13.7,21,324
2020,2,Maserati,Levante GTS,SUV: Standard,3.8,8,AS8,Z,17.3,12.9,15.3,18,360
2020,2,Maserati,Levante Trofeo,SUV: Standard,3.8,8,AS8,Z,17.3,12.9,15.3,18,360
2020,2,Maserati,Quattroporte S,Full-size,3,6,AS8,Z,14.1,9.8,12.2,23,286
2020,2,Maserati,Quattroporte S Q4,Full-size,3,6,AS8,Z,15,10.3,12.8,22,301
2020,2,Maserati,Quattroporte GTS,Full-size,3.8,8,AS8,Z,16,10.8,13.7,21,321
2020,2,Mazda,CX-3,Compact,2,4,AS6,X,8.3,6.9,7.7,37,179
2020,2,Mazda,CX-3 (SIL),Compact,2,4,M6,X,8.8,7,8,35,186
2020,2,Mazda,CX-3 4WD,Compact,2,4,AS6,X,8.6,7.4,8.1,35,189
2020,2,Mazda,CX-30,SUV: Small,2,4,AS6,X,8.9,7.1,8.1,35,189
2020,2,Mazda,CX-30,SUV: Small,2.5,4,AS6,X,9.3,7.1,8.3,34,194
2020,2,Mazda,CX-30 4WD,SUV: Small,2,4,AS6,X,9.4,7.7,8.6,33,202
2020,2,Mazda,CX-30 4WD,SUV: Small,2.5,4,AS6,X,9.9,7.7,8.9,32,208
2020,2,Mazda,CX-30 4WD (Cylinder Deactivation),SUV: Small,2.5,4,AS6,X,9.5,7.4,8.6,33,200
2020,2,Mazda,CX-5,SUV: Small,2.5,4,AS6,X,9.7,7.8,8.8,32,206
2020,2,Mazda,CX-5 (Cylinder Deactivation),SUV: Small,2.5,4,AS6,X,9.3,7.6,8.5,33,201
2020,2,Mazda,CX-5 4WD,SUV: Small,2.5,4,AS6,X,10.2,8.2,9.3,30,217
2020,2,Mazda,CX-5 4WD (Cylinder Deactivation),SUV: Small,2.5,4,AS6,X,9.8,7.9,9,31,209
2020,2,Mazda,CX-5 Turbo 4WD,SUV: Small,2.5,4,AS6,X,10.8,8.7,9.8,29,230
2020,2,Mazda,CX-9 4WD,SUV: Small,2.5,4,AS6,X,11.6,9.1,10.5,27,244
2020,2,Mazda,Mazda3 4-Door,Compact,2,4,AS6,X,8.4,6.6,7.6,37,178
2020,2,Mazda,Mazda3 4-Door (SIL),Compact,2,4,M6,X,8.7,6.4,7.7,37,180
2020,2,Mazda,Mazda3 4-Door,Compact,2.5,4,AS6,X,8.8,6.4,7.7,37,181
2020,2,Mazda,Mazda3 4-Door (Cylinder Deactivation),Compact,2.5,4,AS6,X,8.8,6.6,7.8,36,183
2020,2,Mazda,Mazda3 4-Door 4WD,Compact,2.5,4,AS6,X,9.2,7,8.2,34,192
2020,2,Mazda,Mazda3 5-Door,Mid-size,2,4,AS6,X,8.6,6.7,7.7,37,181
2020,2,Mazda,Mazda3 5-Door (SIL),Mid-size,2,4,M6,X,8.7,6.6,7.8,36,181
2020,2,Mazda,Mazda3 5-Door,Mid-size,2.5,4,AS6,X,9,6.8,8,35,187
2020,2,Mazda,Mazda3 5-Door (SIL),Mid-size,2.5,4,M6,X,9.2,6.6,8.1,35,189
2020,2,Mazda,Mazda3 5-Door 4WD,Mid-size,2.5,4,AS6,X,9.8,7.4,8.7,32,204
2020,2,Mazda,Mazda6,Mid-size,2.5,4,AS6,X,9,6.7,8,35,188
2020,2,Mazda,Mazda6 Turbo,Mid-size,2.5,4,AS6,X,10,7.5,8.9,32,208
2020,2,Mazda,MX-5,Two-seater,2,4,AS6,Z,9,6.6,7.9,36,186
2020,2,Mazda,MX-5 (SIL),Two-seater,2,4,M6,Z,9,7,8.1,35,189
2020,2,Mercedes-Benz,A 220 4MATIC ,Subcompact,2,4,AM7,Z,9.8,7,8.6,33,201
2020,2,Mercedes-Benz,A 250 4MATIC Hatch,Station wagon: Small,2,4,AM7,Z,9.4,6.9,8.3,34,195
2020,2,Mercedes-Benz,AMG A 35 4MATIC,Subcompact,2,4,AM7,Z,9.9,7.5,8.9,32,207
2020,2,Mercedes-Benz,AMG A 35 4MATIC Hatch,Station wagon: Small,2,4,AM7,Z,10.3,7.9,9.2,31,215
2020,2,Mercedes-Benz,AMG C 43 4MATIC,Compact,3,6,A9,Z,12.4,8.7,10.7,26,253
2020,2,Mercedes-Benz,AMG C 43 4MATIC Cabriolet,Subcompact,3,6,A9,Z,12.7,9.2,11.2,25,263
2020,2,Mercedes-Benz,AMG C 43 4MATIC Coupe,Subcompact,3,6,A9,Z,12.5,8.8,10.8,26,255
2020,2,Mercedes-Benz,AMG C 43 4MATIC Wagon,Station wagon: Small,3,6,A9,Z,12.4,8.9,10.8,26,255
2020,2,Mercedes-Benz,AMG C 63,Compact,4,8,A9,Z,13.2,8.7,11.2,25,263
2020,2,Mercedes-Benz,AMG C 63 S,Compact,4,8,A9,Z,13.2,8.7,11.2,25,263
2020,2,Mercedes-Benz,AMG C 63 S Cabriolet,Subcompact,4,8,A9,Z,13.9,9.7,12,24,282
2020,2,Mercedes-Benz,AMG C 63 S Coupe,Subcompact,4,8,A9,Z,13.9,9.2,11.8,24,277
2020,2,Mercedes-Benz,AMG CLA 35 4MATIC ,Compact,2,4,AM7,Z,10.4,8.3,9.4,30,218
2020,2,Mercedes-Benz,AMG CLA 45 4MATIC ,Compact,2,4,AM8,Z,11.7,8.1,10.1,28,237
2020,2,Mercedes-Benz,AMG CLS 53 4MATIC+,Compact,3,6,A9,Z,11.1,8.7,10,28,235
2020,2,Mercedes-Benz,AMG E 53 4MATIC+,Mid-size,3,6,A9,Z,11.2,8.3,9.9,29,232
2020,2,Mercedes-Benz,AMG E 53 4MATIC+ Cabriolet,Subcompact,3,6,A9,Z,11.5,9,10.4,27,245
2020,2,Mercedes-Benz,AMG E 53 4MATIC+ Coupe,Subcompact,3,6,A9,Z,11.3,8.5,10.1,28,237
2020,2,Mercedes-Benz,AMG E 53 4MATIC+ Wagon,Station wagon: Mid-size,3,6,A9,Z,11.5,8.6,10.2,28,239
2020,2,Mercedes-Benz,AMG E 63 S 4MATIC+,Mid-size,4,8,A9,Z,16,10.5,13.5,21,318
2020,2,Mercedes-Benz,AMG E 63 S 4MATIC+ Wagon,Station wagon: Mid-size,4,8,A9,Z,14.6,10.4,12.7,22,299
2020,2,Mercedes-Benz,AMG G 63,SUV: Standard,4,8,A9,Z,18.1,15.6,17,17,396
2020,2,Mercedes-Benz,AMG GLC 43 4MATIC,SUV: Small,3,6,A9,Z,13,9.8,11.6,24,271
2020,2,Mercedes-Benz,AMG GLC 43 4MATIC Coupe,SUV: Small,3,6,A9,Z,13,9.8,11.6,24,272
2020,2,Mercedes-Benz,AMG GLC 63 S 4MATIC+,SUV: Small,4,8,A9,Z,15,10.9,13.2,21,309
2020,2,Mercedes-Benz,AMG GLC 63 S 4MATIC+ Coupe,SUV: Small,4,8,A9,Z,15,10.9,13.2,21,309
2020,2,Mercedes-Benz,AMG GLE 53 4MATIC+,SUV: Standard,3,6,A9,Z,13.2,10.8,12.1,23,285
2020,2,Mercedes-Benz,AMG GT 53 4MATIC+ ,Compact,3,6,A9,Z,12.4,9.8,11.2,25,264
2020,2,Mercedes-Benz,AMG GT 63 4MATIC+ ,Compact,4,8,A9,Z,15.5,11.5,13.7,21,323
2020,2,Mercedes-Benz,AMG GT 63 S 4MATIC+ ,Compact,4,8,A9,Z,15.6,11.5,13.7,21,324
2020,2,Mercedes-Benz,AMG GT C Coupe,Two-seater,4,8,AM7,Z,15.2,11.3,13.5,21,315
2020,2,Mercedes-Benz,AMG GT C Roadster,Two-seater,4,8,AM7,Z,15.8,11.7,14,20,326
2020,2,Mercedes-Benz,AMG GT R Coupe,Two-seater,4,8,AM7,Z,15.9,11.8,14,20,327
2020,2,Mercedes-Benz,AMG GT R Roadster,Two-seater,4,8,AM7,Z,15.9,11.8,14,20,327
2020,2,Mercedes-Benz,AMG S 63 4MATIC+,Full-size,4,8,A9,Z,14.1,8.9,11.8,24,275
2020,2,Mercedes-Benz,AMG S 63 4MATIC+ Cabriolet,Subcompact,4,8,A9,Z,15.8,9.8,13.1,22,306
2020,2,Mercedes-Benz,AMG S 63 4MATIC+ Coupe,Compact,4,8,A9,Z,14,8.7,11.6,24,271
2020,2,Mercedes-Benz,AMG S 65,Full-size,6,12,A7,Z,18.6,10.9,15.1,19,356
2020,2,Mercedes-Benz,AMG SLC 43 ,Two-seater,3,6,A9,Z,11.8,8.2,10.2,28,238
2020,2,Mercedes-Benz,C 300 4MATIC,Compact,2,4,A9,Z,11,7.3,9.4,30,219
2020,2,Mercedes-Benz,C 300 4MATIC Cabriolet,Subcompact,2,4,A9,Z,11.3,8.1,9.9,29,231
2020,2,Mercedes-Benz,C 300 4MATIC Coupe,Subcompact,2,4,A9,Z,10.9,7.7,9.5,30,221
2020,2,Mercedes-Benz,C 300 4MATIC Wagon,Station wagon: Small,2,4,A9,Z,10.9,7.7,9.5,30,221
2020,2,Mercedes-Benz,CLA 250 4MATIC ,Compact,2,4,AM7,Z,10.1,7.2,8.8,32,204
2020,2,Mercedes-Benz,CLS 450 4MATIC,Compact,3,6,A9,Z,10.1,7.9,9.1,31,213
2020,2,Mercedes-Benz,E 350 4MATIC,Mid-size,2,4,A9,Z,10.8,7.8,9.4,30,220
2020,2,Mercedes-Benz,E 450 4MATIC,Mid-size,3,6,A9,Z,11.8,8.5,10.4,27,243
2020,2,Mercedes-Benz,E 450 4MATIC Cabriolet,Subcompact,3,6,A9,Z,12.7,10.1,11.6,24,271
2020,2,Mercedes-Benz,E 450 4MATIC Coupe,Subcompact,3,6,A9,Z,12.5,9.1,11,26,257
2020,2,Mercedes-Benz,E 450 4MATIC Wagon,Station wagon: Mid-size,3,6,A9,Z,12.3,8.9,10.8,26,254
2020,2,Mercedes-Benz,G 550,SUV: Standard,4,8,A9,Z,18,14.1,16.3,17,378
2020,2,Mercedes-Benz,GLA 250 4MATIC,SUV: Small,2,4,AM7,Z,10.2,7.5,9,31,211
2020,2,Mercedes-Benz,GLB 250 4MATIC,SUV: Small,2,4,AM8,Z,10.1,7.7,9,31,210
2020,2,Mercedes-Benz,GLC 300 4MATIC,SUV: Small,2,4,A9,Z,11.2,8.5,10,28,234
2020,2,Mercedes-Benz,GLC 300 4MATIC Coupe,SUV: Small,2,4,A9,Z,11.2,8.7,10,28,236
2020,2,Mercedes-Benz,GLE 350 4MATIC,SUV: Standard,2,4,A9,Z,12.1,8.8,10.6,27,249
2020,2,Mercedes-Benz,GLE 450 4MATIC,SUV: Standard,3,6,A9,Z,12.1,9.9,11.1,25,262
2020,2,Mercedes-Benz,GLS 450 4MATIC,SUV: Standard,3,6,A9,Z,12.2,10.4,11.4,25,266
2020,2,Mercedes-Benz,GLS 580 4MATIC,SUV: Standard,4,8,A9,Z,14.3,11.4,13,22,302
2020,2,Mercedes-Benz,Maybach S 560 4MATIC,Full-size,4,8,A9,Z,14.4,9.5,12.2,23,286
2020,2,Mercedes-Benz,Maybach S 650,Full-size,6,12,A7,Z,18.4,11.1,15.1,19,355
2020,2,Mercedes-Benz,Metris Cargo,Special purpose vehicle,2,4,A7,Z,11.1,9.8,10.5,27,247
2020,2,Mercedes-Benz,Metris Cargo LWB,Special purpose vehicle,2,4,A7,Z,11.1,9.7,10.5,27,246
2020,2,Mercedes-Benz,Metris Passenger,Special purpose vehicle,2,4,A7,Z,11.8,9.9,11,26,257
2020,2,Mercedes-Benz,S 450 4MATIC SWB,Mid-size,3,6,A9,Z,12.8,8.5,10.8,26,253
2020,2,Mercedes-Benz,S 560 4MATIC,Full-size,4,8,A9,Z,13.5,8.6,11.3,25,265
2020,2,Mercedes-Benz,S 560 4MATIC SWB,Mid-size,4,8,A9,Z,13.7,8.8,11.5,25,268
2020,2,Mercedes-Benz,S 560 Cabriolet,Subcompact,4,8,A9,Z,13.8,9.1,11.7,24,273
2020,2,Mercedes-Benz,S 560 4MATIC Coupe,Compact,4,8,A9,Z,13.8,8.8,11.5,25,270
2020,2,Mercedes-Benz,SL 450 ,Two-seater,3,6,A9,Z,12.1,8.5,10.5,27,241
2020,2,Mercedes-Benz,SL 550,Two-seater,4.7,8,A9,Z,13.5,9.3,11.6,24,270
2020,2,Mercedes-Benz,SLC 300,Two-seater,2,4,A9,Z,10.1,7.3,8.8,32,206
2020,2,MINI,Cooper 3 Door,Subcompact,1.5,3,AM7,Z,8.3,6.4,7.5,38,174
2020,2,MINI,Cooper 5 Door,Subcompact,1.5,3,AM7,Z,8.3,6.4,7.5,38,174
2020,2,MINI,Cooper Clubman ALL4,Mid-size,1.5,3,AS8,Z,9.7,7,8.5,33,197
2020,2,MINI,Cooper Convertible,Minicompact,1.5,3,AM7,Z,8.3,6.4,7.5,38,174
2020,2,MINI,Cooper Countryman ALL4,Mid-size,1.5,3,AS8,Z,9.8,7.1,8.6,33,200
2020,2,MINI,Cooper S 3 Door,Subcompact,2,4,AM7,Z,8.9,6.6,7.9,36,184
2020,2,MINI,Cooper S 5 Door,Subcompact,2,4,AM7,Z,8.9,6.6,7.9,36,184
2020,2,MINI,Cooper S Clubman ALL4,Mid-size,2,4,AS8,Z,10.2,7.4,8.9,32,207
2020,2,MINI,Cooper S Convertible,Minicompact,2,4,AM7,Z,9.2,6.9,8.1,35,191
2020,2,MINI,Cooper S Countryman ALL4,Mid-size,2,4,AS8,Z,10.4,7.5,9.1,31,212
2020,2,MINI,John Cooper Works 3 Door,Subcompact,2,4,AS8,Z,9.2,6.9,8.1,35,190
2020,2,MINI,John Cooper Works Clubman ALL4,Mid-size,2,4,AS8,Z,10.1,7.6,9,31,210
2020,2,MINI,John Cooper Works Convertible,Minicompact,2,4,AS8,Z,9.4,7.1,8.3,34,194
2020,2,MINI,John Cooper Works Countryman ALL4,Mid-size,2,4,AS8,Z,10,7.8,9,31,210
2020,2,Mitsubishi,Eclipse Cross 4WD,SUV: Small,1.5,4,AV8,X,9.6,8.9,9.3,30,216
2020,2,Mitsubishi,Mirage,Compact,1.2,3,AV,X,6.6,5.6,6.2,46,143
2020,2,Mitsubishi,Mirage,Compact,1.2,3,M5,X,7.1,5.8,6.5,43,151
2020,2,Mitsubishi,Outlander 4WD,SUV: Small,2.4,4,AV6,X,9.9,8.1,9.1,31,212
2020,2,Mitsubishi,Outlander 4WD,SUV: Small,3,6,A6,Z,12,8.8,10.6,27,246
2020,2,Mitsubishi,RVR,SUV: Small,2,4,AV6,X,9.7,7.8,8.8,32,206
2020,2,Mitsubishi,RVR 4WD,SUV: Small,2,4,AV6,X,10.1,8.2,9.2,31,213
2020,2,Mitsubishi,RVR 4WD,SUV: Small,2.4,4,AV6,X,10.3,8.3,9.4,30,218
2020,2,Nissan,370Z,Two-seater,3.7,6,AS7,Z,12.6,9.3,11.1,25,261
2020,2,Nissan,370Z,Two-seater,3.7,6,M6,Z,13.3,9.3,11.5,25,270
2020,2,Nissan,370Z Roadster,Two-seater,3.7,6,AS7,Z,13,9.7,11.5,25,271
2020,2,Nissan,370Z Roadster,Two-seater,3.7,6,M6,Z,13.6,9.7,11.8,24,279
2020,2,Nissan,Altima AWD,Mid-size,2.5,4,AV,X,9.1,6.5,7.9,36,186
2020,2,Nissan,Altima AWD SR/Platinum,Mid-size,2.5,4,AV,X,9.3,6.7,8.1,35,190
2020,2,Nissan,Armada 4WD,SUV: Standard,5.6,8,AS7,X,17.5,12.9,15.4,18,362
2020,2,Nissan,Frontier,Pickup truck: Standard,3.8,6,AS9,X,13.1,9.8,11.6,24,273
2020,2,Nissan,Frontier 4WD,Pickup truck: Standard,3.8,6,AS9,X,13.8,10.2,12.2,23,287
2020,2,Nissan,GT-R,Subcompact,3.8,6,AM6,Z,14.4,10.9,12.8,22,300
2020,2,Nissan,Kicks,Mid-size,1.6,4,AV,X,7.7,6.6,7.2,39,169
2020,2,Nissan,Maxima,Mid-size,3.5,6,AV7,Z,11.6,7.9,9.9,29,233
2020,2,Nissan,Murano,Station wagon: Mid-size,3.5,6,AV7,X,11.7,8.3,10.2,28,240
2020,2,Nissan,Murano AWD,Station wagon: Mid-size,3.5,6,AV7,X,11.7,8.5,10.3,27,242
2020,2,Nissan,NV200 Cargo Van,Special purpose vehicle,2,4,AV,X,9.8,8.8,9.3,30,218
2020,2,Nissan,Qashqai,Station wagon: Small,2,4,AV8,X,8.8,7.4,8.2,34,192
2020,2,Nissan,Qashqai,Station wagon: Small,2,4,M6,X,10.1,8.2,9.2,31,217
2020,2,Nissan,Qashqai AWD,Station wagon: Small,2,4,AV8,X,9,7.7,8.4,34,198
2020,2,Nissan,Pathfinder,SUV: Small,3.5,6,AV,X,11.6,8.5,10.2,28,240
2020,2,Nissan,Pathfinder 4WD,SUV: Small,3.5,6,AV,X,12.1,8.9,10.7,26,251
2020,2,Nissan,Pathfinder 4WD Platinum,SUV: Small,3.5,6,AV,X,12.4,9.2,11,26,257
